5	0.001756678
6	0.001753696
7	0.001766735
8	0.001748798
0	0.001740777
1	0.0017442
2	0.001750194
3	0.00173722
4	0.001739728
5	0.001735154
6	0.001732229
7	0.001745092
8	0.001727595
0	0.001719711
1	0.001723123
2	0.001728995
3	0.001716294
4	0.001718757
5	0.001714245
6	0.001711376
7	0.001724067
8	0.001706997
0	0.001699247
1	0.001702648
2	0.001708402
3	0.001695964
4	0.001698384
5	0.001693933
6	0.001691119
7	0.001703638
8	0.001686984
0	0.001679368
1	0.001682757
2	0.001688394
3	0.001676213
4	0.001678589
5	0.001674198
6	0.001671439
7	0.001683789
8	0.001667539
0	0.001660053
1	0.00166343
2	0.001668954
3	0.001657021
4	0.001659354
5	0.001655022
6	0.001652318
7	0.0016645
8	0.001648644
0	0.001641287

